Date,ret,pred_ret,resid
2024-08-10,0.017149747156434803,0.0632586512382345,-0.0461089040817997
2024-08-11,0.25326437840241633,0.046957168241676756,0.20630721016073958
2024-08-12,0.991573397799263,-0.006239370898551255,0.9978127686978142
2024-09-01,-0.8495808171939006,-0.6055824311764662,-0.2439983860174344
2024-09-02,0.05563433666552198,0.26075027014979935,-0.20511593348427737
2024-09-03,0.31862052611460656,0.24685855999386128,0.07176196612074529
2024-09-04,-0.2283293318147116,-0.16234959682797662,-0.06597973498673498
2024-09-05,-0.2445173482865688,-0.14295933709135109,-0.1015580111952177
2024-09-06,-0.04274525522270978,0.25585523758441736,-0.29860049280712714
2024-09-07,-0.16826297905410248,0.08075372020420424,-0.24901669925830672
2024-09-08,-0.07402720382652073,0.03810191868024522,-0.11212912250676595
2024-09-09,-0.014859721383166491,0.11248852046652692,-0.1273482418496934
2024-09-10,-0.010844604156365012,-0.050485831183642325,0.03964122702727731
2024-09-11,0.37381874204089804,0.191841896386879,0.18197684565401903
2024-09-12,0.7133884403573636,-0.1664901692511233,0.879878609608487
2024-10-01,-0.5755394521673283,-0.3903560406230628,-0.18518341154426549
2024-10-02,-0.02725428643527772,0.08857722320679562,-0.11583150964207334
2024-10-03,0.2629101261053643,0.1824083572002193,0.08050176890514499
2024-10-04,-0.20163749019964544,-0.11879755224507449,-0.08283993795457095
2024-10-05,-0.26840376938018606,-0.12271482748887066,-0.1456889418913154
2024-10-06,-0.017529175094300298,0.3143830722891356,-0.3319122473834359
2024-10-07,-0.12466680549734388,0.02817327219750723,-0.1528400776948511
2024-10-08,-0.11588141020840748,0.0039793576690216855,-0.11986076787742916
2024-10-09,-0.008153529247652891,0.04957811671023812,-0.05773164595789101
2024-10-10,-0.013444652410242952,-0.005245814189179701,-0.008198838221063251
2024-10-11,0.5549706385765599,0.10839023275985671,0.4465804058167032
2024-10-12,0.5470695999606958,-0.20794195006369323,0.755011550024389
2024-11-01,-0.5609377913787933,-0.3437161267353688,-0.21722166464342452
2024-11-02,-0.07260107652764403,0.13744149923336016,-0.21004257576100419
2024-11-03,0.3576404315773865,0.19931502876216384,0.15832540281522267
2024-11-04,-0.27817166009077504,-0.27845912155078073,0.00028746146000568906
2024-11-05,-0.2894287526345516,-0.05648160490384687,-0.2329471477307047
2024-11-06,-0.03946992398388871,0.30300854655598697,-0.3424784705398757
2024-11-07,-0.06379498342760015,0.08643993071710339,-0.15023491414470352
2024-11-08,-0.18695719863449267,0.0005363722152613437,-0.18749357084975402
2024-11-09,0.07262616910061115,0.03212974668348732,0.040496422417123826
2024-11-10,-0.005307849983514634,-0.04298875929804373,0.037680909314529096
2024-11-11,0.5583690039552137,-0.04645459775416484,0.6048236017093785
2024-11-12,0.5732319307950223,-0.23223693526910794,0.8054688660641303
2024-12-01,-0.6878566716075227,-0.30895694958999814,-0.3788997220175246
2024-12-02,0.022934737474958333,0.16934686523421702,-0.1464121277592587
2024-12-03,0.2894843459686231,0.13308016177941318,0.15640418418920993
2024-12-04,-0.3957437676343574,-0.40243775615311816,0.006693988518760741
2024-12-05,-0.14030634130571762,-0.02025009441912306,-0.12005624688659455
2024-12-06,0.00032667018591725494,0.30371838541702434,-0.3033917152311071
2024-12-07,-0.049808974612524315,0.01957921595849171,-0.06938819057101603
2024-12-08,-0.20601178103425732,-0.08713910366917074,-0.11887267736508658
2024-12-09,0.04982112073759648,-0.0632411631466403,0.11306228388423678
2024-12-10,-0.008676443839228831,0.003916570159533835,-0.012593013998762666
2024-12-11,0.4854095406790776,0.050992649336965595,0.43441689134211203
2024-12-12,0.6730660109185334,-0.16129344141762966,0.834359452336163
2025-01-01,-0.20379967825120443,-0.36991478988582305,0.16611511163461862
2025-01-02,-0.02164515934745398,-0.030925354854072065,0.009280195506618086
2025-01-03,-0.3089821256742748,0.11476855255296205,-0.42375067822723683
2025-01-04,0.027512731326247375,-0.05374992284067013,0.0812626541669175
2025-01-05,0.04017496899650008,-0.057440103248764515,0.0976150722452646
2025-01-06,-0.02943234785407417,0.02895358524818397,-0.05838593310225814
2025-01-07,-0.23382341695304643,0.025689273366767698,-0.2595126903198141
2025-01-08,0.27765750211522616,0.1541041764730378,0.12355332564218835
2025-01-09,0.11162918561948162,-0.18549823495955625,0.29712742057903785
2025-01-10,0.06043925536711606,-0.19980438970746836,0.2602436450745844
2025-02-01,0.12304993419038723,-0.05341874490044077,0.176468679090828
2025-02-02,-0.1815490090297918,0.0026005321571685586,-0.18414954118696036
2025-02-03,0.3427486481148968,0.03157866141388911,0.3111699867010077
2025-02-04,-0.5655071710805405,-0.09157289560285274,-0.47393427547768774
2025-02-05,0.08425340654301527,0.10352314829085743,-0.019269741747842156
2025-02-06,-0.01205586565595429,0.04883793573851192,-0.06089380139446621
2025-02-07,-0.16614942258589221,0.13050843725276656,-0.2966578598386588
2025-02-08,0.17767223757245815,-0.04330174433799938,0.22097398191045753
2025-02-09,0.17918363636163456,0.10850968214183973,0.07067395421979483
2025-02-10,0.04193116204949843,-0.14733859910732997,0.1892697611568284
2025-03-01,0.22541690221917704,-0.05464046856011772,0.28005737077929477
2025-03-02,-0.2953207720938828,-0.006272205057351592,-0.2890485670365312
2025-03-03,0.052453086974854846,-0.07928460616446889,0.13173769313932374
2025-03-04,-0.2743470980613071,0.14289306423095924,-0.41724016229226635
2025-03-05,0.07548326406562927,0.09224002054036774,-0.01675675647473847
2025-03-06,-0.023691188882030922,-0.02082581809281156,-0.0028653707892193625
2025-03-07,-0.13344665890410584,0.012987047973474514,-0.14643370687758037
