Date,Close
2023-01-01,4.370816230773926
2023-01-02,6.466094970703125
2023-01-03,6.534181118011475
2023-01-04,6.40951681137085
2023-01-05,5.6679229736328125
2023-01-06,5.210669994354248
2023-01-07,5.349747180938721
2023-01-08,5.198036193847656
2023-01-09,4.215832233428955
2023-01-10,4.261009216308594
2023-01-11,4.730909824371338
2023-01-12,5.475039958953857
2023-02-01,4.489374160766602
2023-02-02,6.5355329513549805
2023-02-03,6.3269147872924805
2023-02-04,6.267229080200195
2023-02-05,5.718677997589111
2023-02-06,5.2798848152160645
2023-02-07,5.501914978027344
2023-02-08,5.057540893554688
2023-02-09,4.261870861053467
2023-02-10,4.123762130737305
2023-02-11,4.635324001312256
2023-02-12,5.573881149291992
2023-03-01,4.524363994598389
2023-03-02,7.011683940887451
2023-03-03,6.033932209014893
2023-03-04,6.432228088378906
2023-03-05,5.778507232666016
2023-03-06,5.330341815948486
2023-03-07,5.419309139251709
2023-03-08,4.979019165039063
2023-03-09,4.261632919311523
2023-03-10,4.074246883392334
2023-03-11,4.615493774414063
2023-03-12,5.54657506942749
2023-04-01,4.630190849304199
2023-04-02,6.883106231689453
2023-04-03,5.912603855133057
2023-04-04,6.441699981689453
2023-04-05,5.669313907623291
2023-04-06,5.319441795349121
2023-04-07,5.347219944000244
2023-04-08,4.988202095031738
2023-04-09,4.253158092498779
2023-04-10,4.047316074371338
2023-04-11,4.691026210784912
2023-04-12,5.626327037811279
2023-05-01,4.617661952972412
2023-05-02,6.644723892211914
2023-05-03,5.980068206787109
2023-05-04,6.40403413772583
2023-05-05,5.853751182556152
2023-05-06,5.073203086853027
2023-05-07,5.209113121032715
2023-05-08,4.969211101531982
2023-05-09,4.25672721862793
2023-05-10,4.022737979888916
2023-05-11,4.773220062255859
2023-05-12,5.911571979522705
2023-06-01,4.686106204986572
2023-06-02,6.494799137115479
2023-06-03,5.922526836395264
2023-06-04,6.280776023864746
2023-06-05,5.653782844543457
2023-06-06,5.208306789398193
2023-06-07,5.026049137115479
2023-06-08,4.998167037963867
2023-06-09,4.269389152526856
2023-06-10,4.07214879989624
2023-06-11,4.968372821807861
2023-06-12,6.043325901031494
2023-07-01,4.665955066680908
2023-07-02,6.942028045654297
2023-07-03,5.851391792297363
2023-07-04,6.184780120849609
2023-07-05,5.641276836395264
2023-07-06,5.022200107574463
2023-07-07,5.114977836608887
2023-07-08,4.960562229156494
2023-07-09,4.286739826202393
2023-07-10,4.0564470291137695
2023-07-11,4.931488037109375
2023-07-12,6.246665954589844
2023-08-01,4.801004886627197
2023-08-02,6.749273777008057
2023-08-03,5.595501899719238
2023-08-04,6.135956764221191
2023-08-05,5.3758931159973145
2023-08-06,5.02603816986084
2023-08-07,5.126468181610107
2023-08-08,5.0605788230896
2023-08-09,4.249898910522461
2023-08-10,4.014286041259766
2023-08-11,5.053585052490234
2023-08-12,6.839678764343262
2023-09-01,4.894874095916748
2023-09-02,6.231307029724121
2023-09-03,5.380725860595703
2023-09-04,6.216215133666992
2023-09-05,5.328574180603027
2023-09-06,4.982104778289795
2023-09-07,5.079419136047363
2023-09-08,5.054279804229736
2023-09-09,4.239696025848389
2023-09-10,3.877218961715698
2023-09-11,5.087355136871338
2023-09-12,7.11761999130249
2023-10-01,4.918806076049805
2023-10-02,6.189690113067627
2023-10-03,5.554636001586914
2023-10-04,6.290450096130371
2023-10-05,5.470531940460205
2023-10-06,4.526294231414795
2023-10-07,5.135242938995361
2023-10-08,4.999231815338135
2023-10-09,4.151950836181641
2023-10-10,3.812432050704956
2023-10-11,5.300800800323486
2023-10-12,7.3415751457214355
2023-11-01,5.129979133605957
2023-11-02,6.278796195983887
2023-11-03,5.507718086242676
2023-11-04,6.42575216293335
2023-11-05,5.285426139831543
2023-11-06,4.521618843078613
2023-11-07,5.211542129516602
2023-11-08,5.003921985626221
2023-11-09,3.987119913101196
2023-11-10,3.738058090209961
2023-11-11,5.553164958953857
2023-11-12,6.7066969871521
2023-12-01,5.229477882385254
2023-12-02,6.176514148712158
2023-12-03,5.916477203369141
2023-12-04,6.4151930809021
2023-12-05,5.345987796783447
2023-12-06,4.532445907592773
2023-12-07,5.148021221160889
2023-12-08,5.0349860191345215
2023-12-09,3.98692798614502
2023-12-10,3.6735970973968506
2023-12-11,5.707890033721924
2023-12-12,7.123778820037842
2024-01-01,8.59892463684082
2024-01-02,6.791077136993408
2024-01-03,8.674229621887207
2024-01-04,9.16106128692627
2024-01-05,6.883042812347412
2024-01-06,7.058611869812012
2024-01-07,6.330221176147461
2024-01-08,5.342948913574219
2024-01-09,4.073627948760986
2024-01-10,4.1590070724487305
2024-01-11,3.906809091567993
2024-01-12,9.30775547027588
2024-02-01,8.41269588470459
2024-02-02,6.936224937438965
2024-02-03,9.436100959777832
2024-02-04,8.57861328125
2024-02-05,7.285116195678711
2024-02-06,6.989039897918701
2024-02-07,6.5148210525512695
2024-02-08,5.122200012207031
2024-02-09,4.208609104156494
2024-02-10,4.1038079261779785
2024-02-11,3.901505947113037
2024-02-12,9.986504554748535
2024-03-01,7.641822814941406
2024-03-02,6.83149003982544
2024-03-03,9.797439575195312
2024-03-04,8.433554649353027
2024-03-05,7.255101203918457
2024-03-06,7.010249137878418
2024-03-07,6.069333076477051
2024-03-08,5.043665885925293
2024-03-09,4.062910079956055
2024-03-10,4.1271071434021
2024-03-11,3.788589000701904
2024-03-12,9.829697608947754
2024-04-01,7.881475925445557
2024-04-02,6.667228221893311
2024-04-03,9.911170959472656
2024-04-04,8.490893363952637
2024-04-05,7.1270599365234375
2024-04-06,7.187405109405518
2024-04-07,5.559063911437988
2024-04-08,4.683842182159424
2024-04-09,4.109951972961426
2024-04-10,4.19361686706543
2024-04-11,3.7471671104431152
2024-04-12,10.528636932373049
2024-05-01,7.44556188583374
2024-05-02,6.726913928985596
2024-05-03,9.330388069152832
2024-05-04,8.38903522491455
2024-05-05,7.306784152984619
2024-05-06,7.248727798461914
2024-05-07,5.665740966796875
2024-05-08,4.208274841308594
2024-05-09,4.016057968139648
2024-05-10,4.137217044830322
2024-05-11,3.857814073562622
2024-05-12,10.524624824523926
2024-06-01,7.13883113861084
2024-06-02,6.805706977844238
2024-06-03,10.514226913452148
2024-06-04,8.494186401367188
2024-06-05,7.122262001037598
2024-06-06,7.142014026641846
2024-06-07,6.241476058959961
2024-06-08,4.506931781768799
2024-06-09,3.9594709873199454
2024-06-10,4.188560962677002
2024-06-11,4.11768913269043
2024-06-12,10.705370903015137
2024-07-01,6.895833015441895
2024-07-02,6.939929962158203
2024-07-03,10.42206573486328
2024-07-04,8.70672607421875
2024-07-05,6.996738910675049
2024-07-06,6.657766819000244
