Date,Close
2023-01-01,0.0702250003814697
2023-01-02,0.0941710025072097
2023-01-03,0.0819640010595321
2023-01-04,0.0840509980916976
2023-01-05,0.0788199976086616
2023-01-06,0.071492001414299
2023-01-07,0.0684780031442642
2023-01-08,0.0780420005321502
2023-01-09,0.063849002122879
2023-01-10,0.0631930008530616
2023-01-11,0.0688410028815269
2023-01-12,0.0838569998741149
2023-02-01,0.0714540034532547
2023-02-02,0.0909790024161338
2023-02-03,0.0805199965834617
2023-02-04,0.0790890008211135
2023-02-05,0.07880599796772
2023-02-06,0.0726120024919509
2023-02-07,0.0680380016565322
2023-02-08,0.0742129981517791
2023-02-09,0.0634939968585968
2023-02-10,0.062059998512268
2023-02-11,0.0679339990019798
2023-02-12,0.08627899736166
2023-03-01,0.0704680010676384
2023-03-02,0.0929870009422302
2023-03-03,0.0767770037055015
2023-03-04,0.0960789993405342
2023-03-05,0.0797130018472671
2023-03-06,0.072671003639698
2023-03-07,0.068352997303009
2023-03-08,0.0736149996519088
2023-03-09,0.0631730034947395
2023-03-10,0.0613860003650188
2023-03-11,0.0681440010666847
2023-03-12,0.0856150016188621
2023-04-01,0.0732370018959045
2023-04-02,0.095781996846199
2023-04-03,0.0745560005307197
2023-04-04,0.095159001648426
2023-04-05,0.0784490033984184
2023-04-06,0.0724710002541542
2023-04-07,0.0689409971237182
2023-04-08,0.0734160020947456
2023-04-09,0.0631849989295005
2023-04-10,0.0614879988133907
2023-04-11,0.0690789967775344
2023-04-12,0.0919400006532669
2023-05-01,0.0715499967336654
2023-05-02,0.0920950025320053
2023-05-03,0.0747950002551078
2023-05-04,0.0928170010447502
2023-05-05,0.0803899988532066
2023-05-06,0.0665730014443397
2023-05-07,0.0670330002903938
2023-05-08,0.0756860002875328
2023-05-09,0.0639920011162757
2023-05-10,0.0609229989349842
2023-05-11,0.071223996579647
2023-05-12,0.0942469984292984
2023-06-01,0.0724700018763542
2023-06-02,0.0895489975810051
2023-06-03,0.0748049989342689
2023-06-04,0.0854120030999183
2023-06-05,0.0769980028271675
2023-06-06,0.070372998714447
2023-06-07,0.0650260001420974
2023-06-08,0.0742660015821456
2023-06-09,0.0636129975318908
2023-06-10,0.0614259988069534
2023-06-11,0.0763809978961944
2023-06-12,0.0948640033602714
2023-07-01,0.072222001850605
2023-07-02,0.0925759971141815
2023-07-03,0.0740479975938797
2023-07-04,0.08245600014925
2023-07-05,0.0767100006341934
2023-07-06,0.0672999992966651
2023-07-07,0.0654250010848045
2023-07-08,0.0734219998121261
2023-07-09,0.0635790005326271
2023-07-10,0.0614550001919269
2023-07-11,0.0735180005431175
2023-07-12,0.0959199965000152
2023-08-01,0.0736010000109672
2023-08-02,0.0901559963822364
2023-08-03,0.0711300000548362
2023-08-04,0.0814049988985061
2023-08-05,0.0724729970097541
2023-08-06,0.0679659992456436
2023-08-07,0.065760999917984
2023-08-08,0.0749860033392906
2023-08-09,0.0636489987373352
2023-08-10,0.0610079988837242
2023-08-11,0.0754809975624084
2023-08-12,0.1014700010418891
2023-09-01,0.0757839977741241
2023-09-02,0.0814799964427948
2023-09-03,0.0659869983792305
2023-09-04,0.0832900032401084
2023-09-05,0.0731389969587326
2023-09-06,0.0694890022277832
2023-09-07,0.0654349997639656
2023-09-08,0.075314000248909
2023-09-09,0.0634049996733665
2023-09-10,0.0587790012359619
2023-09-11,0.073461003601551
2023-09-12,0.0985419973731041
2023-10-01,0.0777290016412735
2023-10-02,0.0810900032520294
2023-10-03,0.0658330023288726
2023-10-04,0.0848520025610923
2023-10-05,0.0732259973883628
2023-10-06,0.0618599988520145
2023-10-07,0.0652429983019828
2023-10-08,0.0758029967546463
2023-10-09,0.0613269992172718
2023-10-10,0.0590250007808208
2023-10-11,0.0754439979791641
2023-10-12,0.1018010005354881
2023-11-01,0.0781529992818832
2023-11-02,0.0823720023036003
2023-11-03,0.0665939971804618
2023-11-04,0.0842370018362999
2023-11-05,0.0720850005745887
2023-11-06,0.0615869984030723
2023-11-07,0.0652870014309883
2023-11-08,0.0756660029292106
2023-11-09,0.0604620017111301
2023-11-10,0.0584699995815753
2023-11-11,0.0784059986472129
2023-11-12,0.0943839997053146
2023-12-01,0.0802860036492347
2023-12-02,0.0821439996361732
2023-12-03,0.0710010007023811
2023-12-04,0.0834330022335052
2023-12-05,0.0724589973688125
2023-12-06,0.0614590011537075
2023-12-07,0.0650710016489029
2023-12-08,0.0767420008778572
2023-12-09,0.0609509982168674
2023-12-10,0.057897001504898
2023-12-11,0.0779810026288032
2023-12-12,0.0938350036740303
2024-01-01,0.0920239984989166
2024-01-02,0.0793270021677017
2024-01-03,0.1395570039749145
2024-01-04,0.2055699974298477
2024-01-05,0.1301340013742447
2024-01-06,0.1601999998092651
2024-01-07,0.1234420016407966
2024-01-08,0.1192359998822212
2024-01-09,0.0953539982438087
2024-01-10,0.1070429980754852
2024-01-11,0.1591850072145462
2024-01-12,0.4400230050086975
2024-02-01,0.0912040024995803
2024-02-02,0.0792329981923103
2024-02-03,0.1421210020780563
2024-02-04,0.1823039948940277
2024-02-05,0.1321060061454773
2024-02-06,0.1572010070085525
2024-02-07,0.1250160038471222
2024-02-08,0.1115079969167709
2024-02-09,0.0991149991750717
2024-02-10,0.1047590002417564
2024-02-11,0.1593160033226013
2024-02-12,0.42467001080513
2024-03-01,0.0820420011878013
2024-03-02,0.0786510035395622
2024-03-03,0.1538359969854354
2024-03-04,0.1755470037460327
2024-03-05,0.1461459994316101
2024-03-06,0.158281996846199
2024-03-07,0.1184709966182708
2024-03-08,0.1081689968705177
2024-03-09,0.0967189967632293
2024-03-10,0.1050990000367164
2024-03-11,0.1514540016651153
2024-03-12,0.4078820049762726
2024-04-01,0.0841310024261474
2024-04-02,0.0782380029559135
2024-04-03,0.1829099953174591
2024-04-04,0.1799259930849075
2024-04-05,0.1601569950580597
2024-04-06,0.1614499986171722
2024-04-07,0.1048870012164115
2024-04-08,0.1037330031394958
2024-04-09,0.0980250015854835
2024-04-10,0.109264001250267
2024-04-11,0.1583459973335266
2024-04-12,0.4319570064544678
2024-05-01,0.0827730000019073
2024-05-02,0.0782200023531913
2024-05-03,0.1539369970560073
2024-05-04,0.1775179952383041
2024-05-05,0.1610680073499679
2024-05-06,0.163234993815422
2024-05-07,0.1055940017104148
2024-05-08,0.0945030003786087
2024-05-09,0.0983090028166771
2024-05-10,0.1094869971275329
2024-05-11,0.1701799929141998
2024-05-12,0.4305860102176666
2024-06-01,0.0806640014052391
2024-06-02,0.07846599817276
2024-06-03,0.1577910035848617
2024-06-04,0.1859509944915771
2024-06-05,0.1566080003976822
2024-06-06,0.1601590067148208
2024-06-07,0.1136149987578392
2024-06-08,0.0963710024952888
2024-06-09,0.0924839973449707
2024-06-10,0.1114799976348877
2024-06-11,0.1966580003499984
2024-06-12,0.435708999633789
2024-07-01,0.0782250016927719
2024-07-02,0.0801040008664131
2024-07-03,0.1581210047006607
2024-07-04,0.1991080045700073
2024-07-05,0.150189995765686
2024-07-06,0.1483030021190643
2024-07-07,0.1042319983243942
