Date,Close
2023-01-01,0.2497709989547729
2023-01-02,0.3972429931163788
2023-01-03,0.3603560030460357
2023-01-04,0.3853879868984222
2023-01-05,0.3868570029735565
2023-01-06,0.3647240102291107
2023-01-07,0.2923400104045868
2023-01-08,0.3099510073661804
2023-01-09,0.2551850080490112
2023-01-10,0.2658950090408325
2023-01-11,0.3074589967727661
2023-01-12,0.3842020034790039
2023-02-01,0.2538279891014099
2023-02-02,0.3975630104541778
2023-02-03,0.3502059876918793
2023-02-04,0.381752997636795
2023-02-05,0.391772985458374
2023-02-06,0.3783040046691894
2023-02-07,0.2920550107955932
2023-02-08,0.2993890047073364
2023-02-09,0.2562299966812134
2023-02-10,0.2595129907131195
2023-02-11,0.3231419920921325
2023-02-12,0.3977980017662048
2023-03-01,0.2527959942817688
2023-03-02,0.404336005449295
2023-03-03,0.3427369892597198
2023-03-04,0.3871389925479889
2023-03-05,0.3939419984817505
2023-03-06,0.3760280013084411
2023-03-07,0.2963109910488128
2023-03-08,0.2925759851932525
2023-03-09,0.2557930052280426
2023-03-10,0.261027991771698
2023-03-11,0.329021006822586
2023-03-12,0.3951550126075744
2023-04-01,0.2676770091056824
2023-04-02,0.399726003408432
2023-04-03,0.3364990055561065
2023-04-04,0.3896830081939697
2023-04-05,0.3874480128288269
2023-04-06,0.3776929974555969
2023-04-07,0.292614996433258
2023-04-08,0.2933880090713501
2023-04-09,0.2561460137367248
2023-04-10,0.259315013885498
2023-04-11,0.3285419940948486
2023-04-12,0.406810998916626
2023-05-01,0.26910200715065
2023-05-02,0.3924719989299774
2023-05-03,0.3371019959449768
2023-05-04,0.3923639953136444
2023-05-05,0.3946839869022369
2023-05-06,0.3520149886608124
2023-05-07,0.2844710052013397
2023-05-08,0.293628990650177
2023-05-09,0.2576139867305755
2023-05-10,0.2601490020751953
2023-05-11,0.3428699970245361
2023-05-12,0.4256579875946045
2023-06-01,0.278652012348175
2023-06-02,0.3824209868907928
2023-06-03,0.3308210074901581
2023-06-04,0.3832100033760071
2023-06-05,0.3801189959049225
2023-06-06,0.3537150025367737
2023-06-07,0.2797000110149383
2023-06-08,0.2920820116996765
2023-06-09,0.2576670050621032
2023-06-10,0.2648720145225525
2023-06-11,0.3634079992771148
2023-06-12,0.4424059987068176
2023-07-01,0.2771050035953522
2023-07-02,0.3992100059986114
2023-07-03,0.3304829895496368
2023-07-04,0.3836430013179779
2023-07-05,0.376906007528305
2023-07-06,0.3222779929637909
2023-07-07,0.2845250070095062
2023-07-08,0.2902959883213043
2023-07-09,0.2577199935913086
2023-07-10,0.2587350010871887
2023-07-11,0.3515709936618805
2023-07-12,0.4564320147037506
2023-08-01,0.2952179908752441
2023-08-02,0.3940330147743225
2023-08-03,0.3175770044326782
2023-08-04,0.3856349885463714
2023-08-05,0.3658280074596405
2023-08-06,0.3231570124626159
2023-08-07,0.2906509935855865
2023-08-08,0.2977449893951416
2023-08-09,0.2543700039386749
2023-08-10,0.2566289901733398
2023-08-11,0.35835000872612
2023-08-12,0.5459210276603699
2023-09-01,0.3171019852161407
2023-09-02,0.3625310063362121
2023-09-03,0.3096779882907867
2023-09-04,0.3896929919719696
2023-09-05,0.3638060092926025
2023-09-06,0.295401006937027
2023-09-07,0.2845909893512726
2023-09-08,0.3011400103569031
2023-09-09,0.253491997718811
2023-09-10,0.2516419887542724
2023-09-11,0.3683350086212158
2023-09-12,0.5785999894142151
2023-10-01,0.3224959969520569
2023-10-02,0.3586350083351135
2023-10-03,0.3153420090675354
2023-10-04,0.3969889879226684
2023-10-05,0.369937002658844
2023-10-06,0.2761940062046051
2023-10-07,0.2879909873008728
2023-10-08,0.2961300015449524
2023-10-09,0.2490520030260086
2023-10-10,0.2491409927606582
2023-10-11,0.3862099945545196
2023-10-12,0.5941550135612488
2023-11-01,0.322748988866806
2023-11-02,0.3692019879817962
2023-11-03,0.307327002286911
2023-11-04,0.4014559984207153
2023-11-05,0.3600389957427978
2023-11-06,0.2726300060749054
2023-11-07,0.292818009853363
2023-11-08,0.2934499979019165
2023-11-09,0.2418729960918426
2023-11-10,0.2480009943246841
2023-11-11,0.3845640122890472
2023-11-12,0.5510209798812866
2023-12-01,0.3297579884529114
2023-12-02,0.3642959892749786
2023-12-03,0.3315390050411224
2023-12-04,0.4065630137920379
2023-12-05,0.3704630136489868
2023-12-06,0.2750479876995086
2023-12-07,0.2887580096721649
2023-12-08,0.2918370068073272
2023-12-09,0.2458699941635131
