Date,Close,log_price,ret
2023-01-02,6.466094970703125,1.8665723669007794,0.39162259473712013
2023-01-03,6.534181118011475,1.877047032110817,0.010474665210037593
2023-01-04,6.40951681137085,1.8577838876499653,-0.019263144460851755
2023-01-05,5.6679229736328125,1.7348227320453404,-0.12296115560462484
2023-01-06,5.210669994354248,1.6507084452620227,-0.08411428678331778
2023-01-07,5.349747180938721,1.6770493038920153,0.02634085862999269
2023-01-08,5.198036193847656,1.648280899228465,-0.02876840466355035
2023-01-09,4.215832233428955,1.4388470176173613,-0.20943388161110366
2023-01-10,4.261009216308594,1.4495060374604238,0.0106590198430625
2023-01-11,4.730909824371338,1.5541175358821386,0.1046114984217148
2023-01-12,5.475039958953857,1.7001995741149918,0.14608203823285315
2023-02-01,4.489374160766602,1.5017133069092201,-0.19848626720577167
2023-02-02,6.5355329513549805,1.8772538971334414,0.37554059022422126
2023-02-03,6.3269147872924805,1.844812721967916,-0.03244117516552536
2023-02-04,6.267229080200195,1.8353343239812439,-0.00947839798667216
2023-02-05,5.718677997589111,1.7437376593769218,-0.09159666460432203
2023-02-06,5.2798848152160645,1.6639042821802252,-0.07983337719669659
2023-02-07,5.501914978027344,1.7050962094617463,0.0411919272815211
2023-02-08,5.057540893554688,1.6208803757521733,-0.08421583370957308
2023-02-09,4.261870861053467,1.4497082331360611,-0.17117214261611213
2023-02-10,4.123762130737305,1.4167658852325455,-0.03294234790351558
2023-02-11,4.635324001312256,1.5337060997704441,0.1169402145378986
2023-02-12,5.573881149291992,1.7180916064951506,0.18438550672470644
2023-03-01,4.524363994598389,1.5094770135933813,-0.2086145929017693
2023-03-02,7.011683940887451,1.9475778920110998,0.4381008784177185
2023-03-03,6.033932209014893,1.7973989058402966,-0.15017898617080316
2023-03-04,6.432228088378906,1.8613209927496166,0.06392208690932
2023-03-05,5.778507232666016,1.7541453850836988,-0.10717560766591783
2023-03-06,5.330341815948486,1.6734153666934246,-0.08073001839027416
2023-03-07,5.419309139251709,1.6899683422444802,0.016552975551055615
2023-03-08,4.979019165039063,1.6052329168269825,-0.08473542541749768
2023-03-09,4.261632919311523,1.4496524012274619,-0.15558051559952069
2023-03-10,4.074246883392334,1.4046859157211826,-0.04496648550627924
2023-03-11,4.615493774414063,1.5294188556039277,0.12473293988274503
2023-03-12,5.54657506942749,1.7131806326632641,0.1837617770593365
2023-04-01,4.630190849304199,1.5325980874007104,-0.1805825452625538
2023-04-02,6.883106231689453,1.929070037219754,0.39647194981904366
2023-04-03,5.912603855133057,1.7770863190139823,-0.15198371820577172
2023-04-04,6.441699981689453,1.8627924775937286,0.08570615857974628
2023-04-05,5.669313907623291,1.735068106471583,-0.12772437112214563
2023-04-06,5.319441795349121,1.6713683721622126,-0.06369973430937037
2023-04-07,5.347219944000244,1.676576789214541,0.005208417052328329
2023-04-08,4.988202095031738,1.6070755432423656,-0.06950124597217533
2023-04-09,4.253158092498779,1.4476617875765858,-0.15941375566577975
2023-04-10,4.047316074371338,1.3980539637511866,-0.04960782382539919
2023-04-11,4.691026210784912,1.545651366792854,0.14759740304166735
2023-04-12,5.626327037811279,1.7274568380993642,0.18180547130651026
2023-05-01,4.617661952972412,1.5298885062114163,-0.19756833188794798
2023-05-02,6.644723892211914,1.893823140092289,0.36393463388087266
2023-05-03,5.980068206787109,1.788431973714737,-0.10539116637755197
2023-05-04,6.40403413772583,1.856928125808241,0.06849615209350413
2023-05-05,5.853751182556152,1.767082683532447,-0.08984544227579416
2023-05-06,5.073203086853027,1.6239723906736636,-0.1431102928587833
2023-05-07,5.209113121032715,1.6504096149858303,0.026437224312166663
2023-05-08,4.969211101531982,1.6032610954231463,-0.047148519562683955
2023-05-09,4.25672721862793,1.4485006064814092,-0.1547604889417371
2023-05-10,4.022737979888916,1.391962760319327,-0.05653784616208224
2023-05-11,4.773220062255859,1.5630211426084983,0.17105838228917136
2023-05-12,5.911571979522705,1.7769117824327607,0.21389063982426237
2023-06-01,4.686106204986572,1.5446020041451556,-0.23230977828760513
2023-06-02,6.494799137115479,1.8710017238730625,0.32639971972790693
2023-06-03,5.922526836395264,1.7787631883018735,-0.092238535571189
2023-06-04,6.280776023864746,1.8374935435249795,0.05873035522310599
2023-06-05,5.653782844543457,1.7323248511308187,-0.10516869239416082
2023-06-06,5.208306789398193,1.6502548105058217,-0.08207004062499701
2023-06-07,5.026049137115479,1.6146342156584645,-0.035620594847357134
2023-06-08,4.998167037963867,1.6090712528154507,-0.00556296284301383
2023-06-09,4.269389152526856,1.4514707613927835,-0.1576004914226672
2023-06-10,4.07214879989624,1.4041708207947756,-0.047299940598007906
2023-06-11,4.968372821807861,1.603092386462784,0.19892156566800834
2023-06-12,6.043325901031494,1.798954506263061,0.195862119800277
2023-07-01,4.665955066680908,1.5402925436087869,-0.2586619626542741
2023-07-02,6.942028045654297,1.9375939574277312,0.39730141381894435
2023-07-03,5.851391792297363,1.7666795461601292,-0.17091441126760198
2023-07-04,6.184780120849609,1.8220914548244225,0.05541190866429324
2023-07-05,5.641276836395264,1.7301104293195315,-0.09198102550489096
2023-07-06,5.022200107574463,1.613868106133204,-0.11624232318632743
2023-07-07,5.114977836608887,1.6321730663754117,0.018304960242207624
2023-07-08,4.960562229156494,1.6015190869654286,-0.030653979409983156
2023-07-09,4.286739826202393,1.4555264967614494,-0.14599259020397914
2023-07-10,4.0564470291137695,1.4003074744942774,-0.05521902226717201
2023-07-11,4.931488037109375,1.595640775597223,0.19533330110294567
2023-07-12,6.246665954589844,1.832047874149072,0.23640709855184894
2023-08-01,4.801004886627197,1.568825247383569,-0.2632226267655029
2023-08-02,6.749273777008057,1.9094349105049717,0.3406096631214026
2023-08-03,5.595501899719238,1.7219630427842847,-0.18747186772068702
2023-08-04,6.135956764221191,1.814166017791954,0.09220297500766939
2023-08-05,5.3758931159973145,1.6819247213262767,-0.1322412964656774
2023-08-06,5.02603816986084,1.6146320335734299,-0.0672926877528468
2023-08-07,5.126468181610107,1.6344169584590074,0.019784924885577482
2023-08-08,5.0605788230896,1.6214808686720585,-0.012936089786948823
2023-08-09,4.249898910522461,1.446895196894019,-0.17458567177803963
2023-08-10,4.014286041259766,1.389859508736994,-0.057035688157024866
2023-08-11,5.053585052490234,1.620097902803582,0.23023839406658797
2023-08-12,6.839678764343262,1.922740766254302,0.3026428634507199
2023-09-01,4.894874095916748,1.5881885546949424,-0.33455221155935955
2023-09-02,6.231307029724121,1.829586106898627,0.24139755220368464
2023-09-03,5.380725860595703,1.682823283399373,-0.14676282349925396
2023-09-04,6.216215133666992,1.8271612221297329,0.14433793873035983
2023-09-05,5.328574180603027,1.6730836940613794,-0.1540775280683535
2023-09-06,4.982104778289795,1.6058524479897267,-0.06723124607165265
2023-09-07,5.079419136047363,1.625196911754934,0.019344463765207376
2023-09-08,5.054279804229736,1.620235370359875,-0.004961541395058999
2023-09-09,4.239696025848389,1.4444915746569815,-0.17574379570289356
2023-09-10,3.877218961715698,1.3551181341937621,-0.08937344046321938
2023-09-11,5.087355136871338,1.6267580760382678,0.2716399418445057
2023-09-12,7.11761999130249,1.9625733986584373,0.33581532262016944
2023-10-01,4.918806076049805,1.5930658335861503,-0.369507565072287
2023-10-02,6.189690113067627,1.8228850229340667,0.22981918934791645
2023-10-03,5.554636001586914,1.7146328946776714,-0.1082521282563953
2023-10-04,6.290450096130371,1.839032625565653,0.12439973088798162
2023-10-05,5.470531940460205,1.6993758585905818,-0.13965676697507123
2023-10-06,4.526294231414795,1.509903554248761,-0.18947230434182072
2023-10-07,5.135242938995361,1.636127152679211,0.12622359843044983
2023-10-08,4.999231815338135,1.6092842636983649,-0.02684288898084608
2023-10-09,4.151950836181641,1.4235783047967676,-0.18570595890159725
2023-10-10,3.812432050704956,1.3382673190087895,-0.08531098578797813
